35.327	2.0955	2.5955	3.0955	4.0955	5.0955
35.399	2.0929	2.5929	3.0929	4.0929	5.0929
35.471	2.0952	2.5952	3.0952	4.0952	5.0952
35.543	2.0941	2.5941	3.0941	4.0941	5.0941
35.615	2.0938	2.5938	3.0938	4.0938	5.0938
35.687	2.0982	2.5982	3.0982	4.0982	5.0982
35.759	2.0953	2.5953	3.0953	4.0953	5.0953
35.831	2.095	2.595	3.095	4.095	5.095
35.903	2.0978	2.5978	3.0978	4.0978	5.0978
35.975	2.0925	2.5925	3.0925	4.0925	5.0925
36.047	2.0946	2.5946	3.0946	4.0946	5.0946
36.119	2.095	2.595	3.095	4.095	5.095
36.191	2.0903	2.5903	3.0903	4.0903	5.0903
36.263	2.0958	2.5958	3.0958	4.0958	5.0958
36.335	2.091	2.591	3.091	4.091	5.091
36.407	2.0932	2.5932	3.0932	4.0932	5.0932
36.479	2.0944	2.5944	3.0944	4.0944	5.0944
36.551	2.0935	2.5935	3.0935	4.0935	5.0935
36.623	2.093	2.593	3.093	4.093	5.093
36.695	2.0968	2.5968	3.0968	4.0968	5.0968
36.767	2.0946	2.5946	3.0946	4.0946	5.0946
36.839	2.0914	2.5914	3.0914	4.0914	5.0914
36.911	2.0959	2.5959	3.0959	4.0959	5.0959
36.983	2.0929	2.5929	3.0929	4.0929	5.0929
37.055	2.097	2.597	3.097	4.097	5.097
37.127	2.0977	2.5977	3.0977	4.0977	5.0977
37.199	2.0959	2.5959	3.0959	4.0959	5.0959
37.271	2.0977	2.5977	3.0977	4.0977	5.0977
37.343	2.093	2.593	3.093	4.093	5.093
37.415	2.0966	2.5966	3.0966	4.0966	5.0966
37.487	2.094	2.594	3.094	4.094	5.094
37.559	2.0944	2.5944	3.0944	4.0944	5.0944
37.631	2.0942	2.5942	3.0942	4.0942	5.0942
37.703	2.0959	2.5959	3.0959	4.0959	5.0959
37.775	2.0933	2.5933	3.0933	4.0933	5.0933
37.847	2.0955	2.5955	3.0955	4.0955	5.0955
37.919	2.0951	2.5951	3.0951	4.0951	5.0951
37.991	2.094	2.594	3.094	4.094	5.094
38.063	2.0932	2.5932	3.0932	4.0932	5.0932
38.135	2.0965	2.5965	3.0965	4.0965	5.0965
38.207	2.0959	2.5959	3.0959	4.0959	5.0959
38.279	2.0948	2.5948	3.0948	4.0948	5.0948
38.351	2.0929	2.5929	3.0929	4.0929	5.0929
38.423	2.0939	2.5939	3.0939	4.0939	5.0939
38.495	2.0918	2.5918	3.0918	4.0918	5.0918
38.567	2.0936	2.5936	3.0936	4.0936	5.0936
38.639	2.0994	2.5994	3.0994	4.0994	5.0994
38.711	2.0935	2.5935	3.0935	4.0935	5.0935
38.783	2.094	2.594	3.094	4.094	5.094
38.855	2.0926	2.5926	3.0926	4.0926	5.0926
38.927	2.0935	2.5935	3.0935	4.0935	5.0935
38.999	2.0947	2.5947	3.0947	4.0947	5.0947
39.071	2.0967	2.5967	3.0967	4.0967	5.0967
39.143	2.0917	2.5917	3.0917	4.0917	5.0917
39.215	2.0916	2.5916	3.0916	4.0916	5.0916
39.287	2.0946	2.5946	3.0946	4.0946	5.0946
39.359	2.0947	2.5947	3.0947	4.0947	5.0947
39.431	2.0957	2.5957	3.0957	4.0957	5.0957
39.503	2.0926	2.5926	3.0926	4.0926	5.0926
39.575	2.0955	2.5955	3.0955	4.0955	5.0955
39.647	2.0917	2.5917	3.0917	4.0917	5.0917
39.719	2.0971	2.5971	3.0971	4.0971	5.0971
39.791	2.0945	2.5945	3.0945	4.0945	5.0945
39.863	2.0943	2.5943	3.0943	4.0943	5.0943
39.935	2.0922	2.5922	3.0922	4.0922	5.0922
40.007	2.0978	2.5978	3.0978	4.0978	5.0978
40.079	2.0942	2.5942	3.0942	4.0942	5.0942
40.151	2.0971	2.5971	3.0971	4.0971	5.0971
40.223	2.0971	2.5971	3.0971	4.0971	5.0971
40.295	2.0949	2.5949	3.0949	4.0949	5.0949
40.367	2.0942	2.5942	3.0942	4.0942	5.0942
40.439	2.0932	2.5932	3.0932	4.0932	5.0932
40.511	2.0941	2.5941	3.0941	4.0941	5.0941
40.583	2.0946	2.5946	3.0946	4.0946	5.0946
40.655	2.0932	2.5932	3.0932	4.0932	5.0932
40.727	2.0938	2.5938	3.0938	4.0938	5.0938
40.798	2.0936	2.5936	3.0936	4.0936	5.0936
40.87	2.0917	2.5917	3.0917	4.0917	5.0917
40.942	2.0961	2.5961	3.0961	4.0961	5.0961
41.014	2.0935	2.5935	3.0935	4.0935	5.0935
41.086	2.0929	2.5929	3.0929	4.0929	5.0929
41.158	2.0958	2.5958	3.0958	4.0958	5.0958
41.23	2.0951	2.5951	3.0951	4.0951	5.0951
41.302	2.0953	2.5953	3.0953	4.0953	5.0953
41.374	2.0958	2.5958	3.0958	4.0958	5.0958
41.446	2.0935	2.5935	3.0935	4.0935	5.0935
41.518	2.0908	2.5908	3.0908	4.0908	5.0908
41.59	2.0951	2.5951	3.0951	4.0951	5.0951
41.662	2.0948	2.5948	3.0948	4.0948	5.0948
41.734	2.0909	2.5909	3.0909	4.0909	5.0909
41.806	2.0825	2.5825	3.0825	4.0825	5.0825
41.878	2.0697	2.5697	3.0697	4.0697	5.0697
41.95	2.0604	2.5604	3.0604	4.0604	5.0604
42.022	2.0499	2.5499	3.0499	4.0499	5.0499
42.094	2.0373	2.5373	3.0373	4.0373	5.0373
42.166	2.0266	2.5266	3.0266	4.0266	5.0266
42.238	2.0135	2.5135	3.0135	4.0135	5.0135
42.31	2.008	2.508	3.008	4.008	5.008
42.382	1.9944	2.4944	2.9944	3.9944	4.9944
42.454	1.9859	2.4859	2.9859	3.9859	4.9859
42.526	1.9779	2.4779	2.9779	3.9779	4.9779
42.598	1.9672	2.4672	2.9672	3.9672	4.9672
42.67	1.9539	2.4539	2.9539	3.9539	4.9539
42.742	1.945	2.445	2.945	3.945	4.945
42.814	1.931	2.431	2.931	3.931	4.931
42.886	1.9255	2.4255	2.9255	3.9255	4.9255
42.958	1.9143	2.4143	2.9143	3.9143	4.9143
43.03	1.9007	2.4007	2.9007	3.9007	4.9007
43.102	1.8931	2.3931	2.8931	3.8931	4.8931
43.174	1.8846	2.3846	2.8846	3.8846	4.8846
43.246	1.8698	2.3698	2.8698	3.8698	4.8698
43.318	1.8631	2.3631	2.8631	3.8631	4.8631
43.39	1.8526	2.3526	2.8526	3.8526	4.8526
43.462	1.8407	2.3407	2.8407	3.8407	4.8407
43.534	1.8318	2.3318	2.8318	3.8318	4.8318
43.606	1.8214	2.3214	2.8214	3.8214	4.8214
43.678	1.8131	2.3131	2.8131	3.8131	4.8131
43.75	1.8004	2.3004	2.8004	3.8004	4.8004
43.822	1.7953	2.2953	2.7953	3.7953	4.7953
43.894	1.7813	2.2813	2.7813	3.7813	4.7813
43.966	1.7745	2.2745	2.7745	3.7745	4.7745
44.038	1.7628	2.2628	2.7628	3.7628	4.7628
44.11	1.7545	2.2545	2.7545	3.7545	4.7545
44.182	1.7436	2.2436	2.7436	3.7436	4.7436
44.254	1.7301	2.2301	2.7301	3.7301	4.7301
44.326	1.7233	2.2233	2.7233	3.7233	4.7233
44.398	1.7148	2.2148	2.7148	3.7148	4.7148
44.47	1.7056	2.2056	2.7056	3.7056	4.7056
44.542	1.6972	2.1972	2.6972	3.6972	4.6972
44.614	1.6885	2.1885	2.6885	3.6885	4.6885
44.686	1.6738	2.1738	2.6738	3.6738	4.6738
44.758	1.6697	2.1697	2.6697	3.6697	4.6697
44.83	1.6569	2.1569	2.6569	3.6569	4.6569
44.902	1.6477	2.1477	2.6477	3.6477	4.6477
44.974	1.637	2.137	2.637	3.637	4.637
45.046	1.6327	2.1327	2.6327	3.6327	4.6327
45.118	1.6218	2.1218	2.6218	3.6218	4.6218
45.19	1.6118	2.1118	2.6118	3.6118	4.6118
45.262	1.6012	2.1012	2.6012	3.6012	4.6012
45.334	1.5899	2.0899	2.5899	3.5899	4.5899
45.406	1.5827	2.0827	2.5827	3.5827	4.5827
45.478	1.5763	2.0763	2.5763	3.5763	4.5763
45.55	1.5667	2.0667	2.5667	3.5667	4.5667
45.622	1.555	2.055	2.555	3.555	4.555
45.694	1.5463	2.0463	2.5463	3.5463	4.5463
45.766	1.5371	2.0371	2.5371	3.5371	4.5371
45.838	1.5313	2.0313	2.5313	3.5313	4.5313
45.91	1.5209	2.0209	2.5209	3.5209	4.5209
45.982	1.5104	2.0104	2.5104	3.5104	4.5104
46.054	1.5052	2.0052	2.5052	3.5052	4.5052
46.126	1.4937	1.9937	2.4937	3.4937	4.4937
46.197	1.4845	1.9845	2.4845	3.4845	4.4845
46.269	1.4754	1.9754	2.4754	3.4754	4.4754
46.341	1.4701	1.9701	2.4701	3.4701	4.4701
46.413	1.459	1.959	2.459	3.459	4.459
46.485	1.4508	1.9508	2.4508	3.4508	4.4508
46.557	1.441	1.941	2.441	3.441	4.441
46.629	1.4306	1.9306	2.4306	3.4306	4.4306
46.701	1.42	1.92	2.42	3.42	4.42
46.773	1.4137	1.9137	2.4137	3.4137	4.4137
46.845	1.4043	1.9043	2.4043	3.4043	4.4043
46.917	1.3985	1.8985	2.3985	3.3985	4.3985
46.989	1.3908	1.8908	2.3908	3.3908	4.3908
47.061	1.3819	1.8819	2.3819	3.3819	4.3819
47.133	1.3739	1.8739	2.3739	3.3739	4.3739
47.205	1.3631	1.8631	2.3631	3.3631	4.3631
47.277	1.3554	1.8554	2.3554	3.3554	4.3554
47.349	1.3472	1.8472	2.3472	3.3472	4.3472
47.421	1.3382	1.8382	2.3382	3.3382	4.3382
47.493	1.3285	1.8285	2.3285	3.3285	4.3285
47.565	1.3214	1.8214	2.3214	3.3214	4.3214
47.637	1.312	1.812	2.312	3.312	4.312
47.709	1.3048	1.8048	2.3048	3.3048	4.3048
47.781	1.2959	1.7959	2.2959	3.2959	4.2959
47.853	1.289	1.789	2.289	3.289	4.289
47.925	1.2787	1.7787	2.2787	3.2787	4.2787
47.997	1.269	1.769	2.269	3.269	4.269
48.069	1.2663	1.7663	2.2663	3.2663	4.2663
48.141	1.2566	1.7566	2.2566	3.2566	4.2566
48.213	1.2483	1.7483	2.2483	3.2483	4.2483
48.285	1.2376	1.7376	2.2376	3.2376	4.2376
48.357	1.233	1.733	2.233	3.233	4.233
48.429	1.2233	1.7233	2.2233	3.2233	4.2233
48.501	1.2158	1.7158	2.2158	3.2158	4.2158
48.573	1.2074	1.7074	2.2074	3.2074	4.2074
48.645	1.1997	1.6997	2.1997	3.1997	4.1997
48.717	1.1919	1.6919	2.1919	3.1919	4.1919
48.789	1.1854	1.6854	2.1854	3.1854	4.1854
48.861	1.1756	1.6756	2.1756	3.1756	4.1756
48.933	1.1676	1.6676	2.1676	3.1676	4.1676
49.005	1.1605	1.6605	2.1605	3.1605	4.1605
49.077	1.1532	1.6532	2.1532	3.1532	4.1532
49.149	1.1432	1.6432	2.1432	3.1432	4.1432
49.221	1.1372	1.6372	2.1372	3.1372	4.1372
49.293	1.1282	1.6282	2.1282	3.1282	4.1282
49.365	1.1202	1.6202	2.1202	3.1202	4.1202
49.437	1.1125	1.6125	2.1125	3.1125	4.1125
49.509	1.1035	1.6035	2.1035	3.1035	4.1035
49.581	1.0974	1.5974	2.0974	3.0974	4.0974
49.653	1.0874	1.5874	2.0874	3.0874	4.0874
49.725	1.082	1.582	2.082	3.082	4.082
49.797	1.0739	1.5739	2.0739	3.0739	4.0739
49.869	1.0678	1.5678	2.0678	3.0678	4.0678
49.941	1.0577	1.5577	2.0577	3.0577	4.0577
50.013	1.0513	1.5513	2.0513	3.0513	4.0513
50.085	1.0459	1.5459	2.0459	3.0459	4.0459
